Date    ,Time    ,Latitude  ,Longitude ,Head,Km/h,Alt-m  ,Lock,  ,Temp C,Pa    ,
11/28/35,14:35:18,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100110,
11/28/35,14:35:24,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100109,
11/28/35,14:35:30,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100106,
11/28/35,14:35:36,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100097,
11/28/35,14:35:42,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100108,
11/28/35,14:35:48,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100104,
11/28/35,14:35:54,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100104,
11/28/35,14:36:00,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100104,
11/28/35,14:36:06,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100101,
11/28/35,14:36:12,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100107,
11/28/35,14:36:18,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100105,
11/28/35,14:36:24,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100096,
11/28/35,14:36:30,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100108,
11/28/35,14:36:36,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100104,
11/28/35,14:36:42,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100103,
11/28/35,14:36:48,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100101,
11/28/35,14:36:54,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100106,
11/28/35,14:37:00,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100102,
11/28/35,14:37:06,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100100,
11/28/35,14:37:12,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100105,
11/28/35,14:37:18,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100103,
11/28/35,14:37:24,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100107,
11/28/35,14:37:30,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100104,
11/28/35,14:37:36,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100102,
11/28/35,14:37:42,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100099,
11/28/35,14:37:48,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100100,
11/28/35,14:37:54,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100099,
11/28/35,14:38:00,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100102,
11/28/35,14:38:06,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100100,
11/28/35,14:38:12,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100105,
11/28/35,14:38:18,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100100,
11/28/35,14:38:24,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100103,
11/28/35,14:38:30,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100102,
11/28/35,14:38:36,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100103,
11/28/35,14:38:42,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100099,
11/28/35,14:38:48,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100102,
11/28/35,14:38:54,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100104,
11/28/35,14:39:00,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100097,
11/28/35,14:39:06,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.2,100105,
11/28/35,14:39:12,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100107,
11/28/35,14:39:18,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100105,
11/28/35,14:39:24,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100101,
11/28/35,14:39:30,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100105,
11/28/35,14:39:36,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100113,
11/28/35,14:39:42,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100097,
11/28/35,14:39:48,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.4,100107,
11/28/35,14:39:54,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.4,100107,
11/28/35,14:40:00,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.4,100107,
11/28/35,14:40:06,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.4,100099,
11/28/35,14:40:12,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100099,
11/28/35,14:40:18,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100114,
11/28/35,14:40:24,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100103,
11/28/35,14:40:30,+046.71790,-119.98206,0272,0000,+000276,0003,  ,-001.3,100109,
11/28/35,14:40:36,+046.71789,-119.98205,0272,0000,+000276,0003,  ,-001.3,100105,
11/28/35,14:40:42,+046.71789,-119.98206,0272,0000,+000276,0003,  ,-001.3,100102,
11/28/35,14:40:48,+046.71789,-119.98206,0272,0000,+000276,0003,  ,-001.3,100107,
11/28/35,14:40:54,+046.71789,-119.98206,0272,0000,+000276,0003,  ,-001.3,100100,
11/28/35,14:41:00,+046.71789,-119.98206,0272,0000,+000276,0003,  ,-001.3,100100,
11/28/35,14:41:06,+046.71789,-119.98206,0272,0000,+000276,0003,  ,-001.3,100106,
11/28/35,14:41:12,+046.71789,-119.98205,0272,0000,+000276,0003,  ,-001.3,100093,
11/28/35,14:41:18,+046.71789,-119.98205,0272,0000,+000276,0003,  ,-001.3,100103,
11/28/35,14:41:24,+046.71789,-119.98207,0272,0000,+000277,0003,  ,-001.3,100101,
11/28/35,14:41:30,+046.71789,-119.98207,0272,0000,+000277,0003,  ,-001.3,100108,
11/28/35,14:41:36,+046.71789,-119.98207,0272,0000,+000277,0003,  ,-001.3,100102,
11/28/35,14:41:42,+046.71789,-119.98206,0272,0000,+000277,0003,  ,-001.2,100104,
11/28/35,14:41:48,+046.71788,-119.98206,0272,0000,+000277,0003,  ,-001.2,100091,
11/28/35,14:41:54,+046.71788,-119.98206,0272,0000,+000277,0003,  ,-001.2,100112,
11/28/35,14:42:00,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100100,
11/28/35,14:42:06,+046.71788,-119.98206,0272,0000,+000277,0003,  ,-001.1,100098,
11/28/35,14:42:12,+046.71788,-119.98206,0272,0000,+000277,0003,  ,-001.1,100102,
11/28/35,14:42:18,+046.71788,-119.98206,0272,0000,+000277,0003,  ,-001.1,100099,
11/28/35,14:42:24,+046.71788,-119.98206,0272,0000,+000277,0003,  ,-001.1,100105,
11/28/35,14:42:30,+046.71788,-119.98206,0272,0000,+000277,0003,  ,-001.1,100097,
11/28/35,14:42:36,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.1,100100,
11/28/35,14:42:42,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.1,100091,
11/28/35,14:42:48,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.1,100095,
11/28/35,14:42:54,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.1,100105,
11/28/35,14:43:00,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.1,100103,
11/28/35,14:43:06,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.1,100101,
11/28/35,14:43:12,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100106,
11/28/35,14:43:18,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100108,
11/28/35,14:43:24,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100099,
11/28/35,14:43:30,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100109,
11/28/35,14:43:36,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100104,
11/28/35,14:43:42,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100097,
11/28/35,14:43:48,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100099,
11/28/35,14:43:54,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100102,
11/28/35,14:44:00,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100104,
11/28/35,14:44:06,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100101,
11/28/35,14:44:12,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100097,
11/28/35,14:44:18,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100103,
11/28/35,14:44:24,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100102,
11/28/35,14:44:30,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100097,
11/28/35,14:44:36,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100092,
11/28/35,14:44:42,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100100,
11/28/35,14:44:48,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100102,
11/28/35,14:44:54,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100095,
11/28/35,14:45:00,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100106,
11/28/35,14:45:06,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100109,
11/28/35,14:45:12,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100095,
11/28/35,14:45:18,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100098,
11/28/35,14:45:24,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.2,100101,
11/28/35,14:45:30,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100103,
11/28/35,14:45:36,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100102,
11/28/35,14:45:42,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100098,
11/28/35,14:45:48,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100104,
11/28/35,14:45:54,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100105,
11/28/35,14:46:00,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100102,
11/28/35,14:46:06,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100094,
11/28/35,14:46:12,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100102,
11/28/35,14:46:18,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100098,
11/28/35,14:46:24,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100103,
11/28/35,14:46:30,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100103,
11/28/35,14:46:36,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100095,
11/28/35,14:46:42,+046.71787,-119.98205,0272,0000,+000277,0003,  ,-001.1,100105,
11/28/35,14:46:48,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100099,
11/28/35,14:46:54,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100113,
11/28/35,14:47:00,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100105,
11/28/35,14:47:06,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100098,
11/28/35,14:47:12,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100094,
11/28/35,14:47:18,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.3,100111,
11/28/35,14:47:24,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.3,100102,
11/28/35,14:47:30,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100100,
11/28/35,14:47:36,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100100,
11/28/35,14:47:42,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100096,
11/28/35,14:47:48,+046.71788,-119.98205,0272,0000,+000277,0003,  ,-001.2,100096,
11/28/35,14:47:54,+046.71787,-119.98205,0252,0000,+000277,0003,  ,-001.3,100101,
11/28/35,14:48:00,+046.71787,-119.98205,0252,0000,+000277,0003,  ,-001.2,100111,
11/28/35,14:48:06,+046.71787,-119.98205,0252,0000,+000277,0003,  ,-001.2,100106,
11/28/35,14:48:12,+046.71787,-119.98205,0252,0000,+000277,0003,  ,-001.2,100103,
11/28/35,14:48:18,+046.71787,-119.98205,0252,0000,+000277,0003,  ,-001.2,100090,
11/28/35,14:48:24,+046.71787,-119.98205,0252,0000,+000277,0003,  ,-001.2,100095,
11/28/35,14:48:30,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100095,
11/28/35,14:48:36,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100102,
11/28/35,14:48:42,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100106,
11/28/35,14:48:48,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100098,
11/28/35,14:48:54,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100099,
11/28/35,14:49:00,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100100,
11/28/35,14:49:06,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100104,
11/28/35,14:49:12,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100097,
11/28/35,14:49:18,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100101,
11/28/35,14:49:24,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100094,
11/28/35,14:49:30,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.0,100106,
11/28/35,14:49:36,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.0,100106,
11/28/35,14:49:42,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.0,100099,
11/28/35,14:49:48,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.0,100090,
11/28/35,14:49:54,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.0,100095,
11/28/35,14:50:00,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.0,100097,
11/28/35,14:50:06,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100086,
11/28/35,14:50:12,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100107,
11/28/35,14:50:18,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100097,
11/28/35,14:50:24,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100097,
11/28/35,14:50:30,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100103,
11/28/35,14:50:36,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100091,
11/28/35,14:50:42,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100093,
11/28/35,14:50:48,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100099,
11/28/35,14:50:54,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100093,
11/28/35,14:51:00,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100088,
11/28/35,14:51:06,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100094,
11/28/35,14:51:12,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100091,
11/28/35,14:51:18,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100107,
11/28/35,14:51:24,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100094,
11/28/35,14:51:30,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100104,
11/28/35,14:51:36,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100103,
11/28/35,14:51:42,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100098,
11/28/35,14:51:48,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100099,
11/28/35,14:51:54,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100101,
11/28/35,14:52:00,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100100,
11/28/35,14:52:06,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100100,
11/28/35,14:52:12,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100100,
11/28/35,14:52:18,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100105,
11/28/35,14:52:24,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100103,
11/28/35,14:52:30,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100098,
11/28/35,14:52:36,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100105,
11/28/35,14:52:42,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100103,
11/28/35,14:52:48,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100098,
11/28/35,14:52:54,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100099,
11/28/35,14:53:00,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100097,
11/28/35,14:53:06,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.2,100100,
11/28/35,14:53:12,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100100,
11/28/35,14:53:18,+046.71787,-119.98205,0252,0000,+000278,0003,  ,-001.1,100097,
11/28/35,14:53:24,+046.71787,-119.98206,0286,0000,+000278,0003,  ,-001.1,100095,
11/28/35,14:53:30,+046.71787,-119.98206,0286,0000,+000278,0003,  ,-001.1,100104,
11/28/35,14:53:36,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100098,
11/28/35,14:53:42,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100102,
11/28/35,14:53:48,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100108,
11/28/35,14:53:54,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100100,
11/28/35,14:54:00,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100106,
11/28/35,14:54:06,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100096,
11/28/35,14:54:12,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100093,
11/28/35,14:54:18,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100098,
11/28/35,14:54:24,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100097,
11/28/35,14:54:30,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100095,
11/28/35,14:54:36,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100108,
11/28/35,14:54:42,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100101,
11/28/35,14:54:48,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100100,
11/28/35,14:54:54,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100102,
11/28/35,14:55:00,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100091,
11/28/35,14:55:06,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100095,
11/28/35,14:55:12,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100103,
11/28/35,14:55:18,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.0,100101,
11/28/35,14:55:24,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100097,
11/28/35,14:55:30,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100089,
11/28/35,14:55:36,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100097,
11/28/35,14:55:42,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100100,
11/28/35,14:55:48,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100101,
11/28/35,14:55:54,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100101,
11/28/35,14:56:00,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100104,
11/28/35,14:56:06,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100098,
11/28/35,14:56:12,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100098,
11/28/35,14:56:18,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100101,
11/28/35,14:56:24,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100099,
11/28/35,14:56:30,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100100,
11/28/35,14:56:36,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100100,
11/28/35,14:56:42,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100090,
11/28/35,14:56:48,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100103,
11/28/35,14:56:54,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100094,
11/28/35,14:57:00,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100095,
11/28/35,14:57:06,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100102,
11/28/35,14:57:12,+046.71787,-119.98206,0257,0000,+000278,0003,  ,-001.1,100099,
11/28/35,14:57:18,+046.71788,-119.98205,0257,0000,+000278,0003,  ,-001.1,100098,
11/28/35,14:57:24,+046.71788,-119.98205,0257,0000,+000278,0003,  ,-001.0,100096,
11/28/35,14:57:30,+046.71788,-119.98205,0257,0000,+000278,0003,  ,-001.0,100096,
11/28/35,14:57:36,+046.71788,-119.98205,0257,0000,+000278,0003,  ,-001.0,100099,
11/28/35,14:57:42,+046.71788,-119.98204,0257,0000,+000278,0003,  ,-001.0,100096,
11/28/35,14:57:48,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100096,
11/28/35,14:57:54,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100101,
11/28/35,14:58:00,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100098,
11/28/35,14:58:06,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100104,
11/28/35,14:58:12,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100103,
11/28/35,14:58:18,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100099,
11/28/35,14:58:24,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100097,
11/28/35,14:58:30,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100102,
11/28/35,14:58:36,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100106,
11/28/35,14:58:42,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100111,
11/28/35,14:58:48,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100101,
11/28/35,14:58:54,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100094,
11/28/35,14:59:00,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100105,
11/28/35,14:59:06,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100102,
11/28/35,14:59:12,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100099,
11/28/35,14:59:18,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100101,
11/28/35,14:59:24,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100098,
11/28/35,14:59:30,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100099,
11/28/35,14:59:36,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100104,
11/28/35,14:59:42,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100102,
11/28/35,14:59:48,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100098,
11/28/35,14:59:54,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100102,
11/28/35,15:00:00,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100099,
11/28/35,15:00:06,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100106,
11/28/35,15:00:12,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100097,
11/28/35,15:00:18,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100107,
11/28/35,15:00:24,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100104,
11/28/35,15:00:30,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100099,
11/28/35,15:00:36,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100101,
11/28/35,15:00:42,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100094,
11/28/35,15:00:48,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100108,
11/28/35,15:00:54,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100104,
11/28/35,15:01:00,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100097,
11/28/35,15:01:06,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100101,
11/28/35,15:01:12,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100108,
11/28/35,15:01:18,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100100,
11/28/35,15:01:24,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100098,
11/28/35,15:01:30,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100092,
11/28/35,15:01:36,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100106,
11/28/35,15:01:42,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100116,
11/28/35,15:01:48,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100107,
11/28/35,15:01:54,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100104,
11/28/35,15:02:00,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100106,
11/28/35,15:02:06,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100110,
11/28/35,15:02:12,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100097,
11/28/35,15:02:18,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100107,
11/28/35,15:02:24,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100104,
11/28/35,15:02:30,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100104,
11/28/35,15:02:36,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100096,
11/28/35,15:02:42,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100102,
11/28/35,15:02:48,+046.71789,-119.98204,0257,0000,+000279,0003,  ,-001.0,100098,
11/28/35,15:02:54,+046.71789,-119.98204,0257,0000,+000279,0003,  ,-001.0,100102,
11/28/35,15:03:00,+046.71789,-119.98204,0257,0000,+000279,0003,  ,-001.0,100098,
11/28/35,15:03:06,+046.71789,-119.98204,0257,0000,+000279,0003,  ,-001.0,100099,
11/28/35,15:03:12,+046.71789,-119.98204,0257,0000,+000279,0003,  ,-001.0,100103,
11/28/35,15:03:18,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100102,
11/28/35,15:03:24,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100101,
11/28/35,15:03:30,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.0,100099,
11/28/35,15:03:36,+046.71789,-119.98203,0257,0000,+000279,0003,  ,-001.1,100109,
